region,Year,Agricultural TFP Index,Gross agricultural production in $1000,Agricultural land in 1000 hectares,Agricultural labor in 1000 persons,Agricultural capital stock in $1000,Farm machinery in Metric horsepower 1000 CV,Fertilizer in metric tonnes,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7
Syria,2014,71.0,6310053.256,8057.09454,633.702,4181.739775,4069.42,33674.77927,-0.513701399414586,-3.0269532800424916,-0.13811585209986388,0.016383443254607468,0.032966459762676995,0.11761157227412483,0.016125400100600006
Turkey,2014,96.0,61003157.77,32759.15517,5451.393,97340.89943,45865.95589,2253750.58,0.8478102799560928,-0.5237343737863721,-0.30399686802323067,-0.34798321114717573,-0.16542112335049775,0.12024210049972486,0.1058817999762065
United Arab Emirates,2014,100.0,958891.6968,223.7084056,145.239,3499.618818,2.261170723,30372.1974,-0.5860335803353979,-0.10524749429930184,0.15204695645075814,0.0028949056115585583,0.007173081065686291,-0.007416419022090463,-0.020584349111099527
Yemen,2014,95.0,3016489.0,3082.394888,1418.259,1999.05952,228.9518929,37194.21494,-0.5376904849849056,-0.6079192659833483,0.06815548300895073,0.05469415952983421,0.01628855764537593,0.023829738752310835,-0.00022769730899241798
Afghanistan,2014,105.0,6045594.894,11529.77344,3747.084,6419.524598,12.39751851,132946.6181,-0.34451244207015064,0.40634672674298905,-0.07693389460564924,0.11436741733945731,-0.02042292415897414,0.0836065648647455,0.011035403486368845
Kyrgyzstan,2014,88.0,2964937.709,2501.645097,727.331,1218.361776,1065.195902,70889.96077,-0.568969759334702,-1.3146310309992553,0.05215624576088969,0.03239091853629536,0.036098128798834825,0.03062314184610243,-0.005558875029679238
Tajikistan,2014,95.0,2896022.488,1698.541371,969.5042955,1661.870619,679.2872085,65372.823,-0.5582711868532866,-0.609052180548863,0.10204126497906052,0.037805844301539944,0.02557210269076348,0.01208062644276568,-0.004412701587617235
Turkmenistan,2014,100.0,4143953.903,4566.243664,922.8682134,2746.242568,2586.172351,484797.4156,-0.4636291040949063,-0.10345190331189054,0.0690921278046963,0.01351485224465383,0.06939029716924247,0.027200797850986443,-0.04305406306800541
Uzbekistan,2014,99.0,21330071.91,8812.139772,3551.021,13992.97372,7153.616738,995866.6793,-0.1867225861652903,-0.20815262383312416,0.016640484538217117,0.01980919933446419,0.09905628277964047,-0.003853534473565515,0.047310775324232536
Algeria,2014,99.0,13446951.25,18511.50918,1090.969,19383.04794,5044.359828,259275.8818,-0.21669404111902404,-0.19682929824914194,-0.24009931060253242,-0.058744127631688715,-0.043436213611812505,0.17329182666347184,0.03212723266021124
Egypt,2014,102.0,37527243.74,29026.32043,6694.0,26037.85921,4735.029998,1476226.834,0.24989916661078104,0.10679341321040559,-0.4316957782814429,0.04362351952744923,0.10071978596887961,0.12618489425907,0.13087450194211558
Libya,2014,97.0,1778102.301,5098.436564,348.904,7381.97304,1154.330567,46164.82687,-0.5129079096893726,-0.40489467428996795,0.030466463103471668,-0.005422314282889257,-0.015066109253517895,0.04752676239299651,-0.024959997985065097
Morocco,2014,89.0,14420764.05,21307.72982,4016.81,20732.62543,2238.412406,508994.9528,-0.13633633202750822,-1.20433186139016,-0.3590851943635705,0.04877823540510346,-0.027336399096879033,0.14481646016271196,0.023273779217600606
Tunisia,2014,80.0,5575234.622,8305.443519,502.846,7492.179528,1847.172666,145742.7675,-0.48338086754484366,-2.118409411743533,-0.11521417133620544,-0.004776685031139435,0.02005848222524766,0.08699298655806871,-0.0026708436470870172
Belarus,2014,97.0,11395527.48,6065.072239,472.648,19481.16815,2298.500256,1415181.812,-0.2865730749809291,-0.4094125111133451,0.026737132597716998,-0.10375868664010927,0.11958827281643887,-0.07870921811448506,-0.09078670945927267
Kazakhstan,2014,94.0,13912930.4,48487.02174,1910.741,9106.025061,2140.063673,266740.6254,0.06480973959771898,-0.6729362406388842,-0.9847143955653463,0.0023608752368144852,-0.006699006636620754,0.5793900632057012,0.02923097517932448
Moldova,2014,132.0,2603862.245,2128.793185,157.715,817.930286,1775.832222,72328.71075,-0.48480069163501294,3.124838266745061,0.2668658798016347,-0.009647785089541047,0.0013645304584061423,0.02413531088477302,-0.011826200763878341
Russian Federation,2014,100.0,87416238.44,134560.9475,4810.593,108519.1783,12639.44272,3461851.754,2.095575022254163,-0.027452934151289476,-2.834547269555606,-0.5262918064555151,-0.05640982804023034,1.1140126087756048,0.1930955374756516
Ukraine,2014,100.0,45586607.99,35636.36168,2669.9,23847.77201,15426.06826,1801483.95,0.3450896967434352,-0.09223680540323735,-0.5399488173446456,-0.14328080434846222,0.19649831366778048,0.29737810679573534,0.14250726508850733
Albania,2014,99.0,2012902.221,942.5996903,431.847,4037.790298,321.7536438,72501.04612,-0.563467182405155,-0.2060312440007672,0.13414702321410849,0.008775814949809713,0.010821022047625176,-0.004154271051858226,-0.01616374701214423
Bulgaria,2014,107.0,5140261.188,3811.14187,208.933,5076.947976,2806.823887,484330.935,-0.45455799028157956,0.6018892682749292,0.1201377983138533,-0.028507049610903685,0.057872721047398566,0.014287539922408568,-0.037679175671807605
Czechia,2014,107.0,5996421.232,2646.75616,136.717,12554.2142,3262.256976,528222.9519,-0.43166478858164364,0.5993766583935116,0.15096736914905334,-0.06022207646093191,0.023507240300520166,-0.027624366758801328,-0.042891934458272926
Slovakia,2014,110.0,2342786.953,1463.484385,82.642,11837.71044,1123.967406,178745.3846,-0.49740786099592665,0.9028114195876392,0.17662944713913725,-0.041475478174434165,-0.02883633936164287,-0.027174377484821644,-0.036048821182362696
Hungary,2014,106.0,9545210.926,4679.97341,190.993,22370.20294,5159.654817,558557.1186,-0.34834002033669365,0.4974825452682139,0.11290693683559898,-0.10241982830249986,-0.021928172030074047,-0.029106496669749064,-0.029190395920949155
Poland,2014,104.0,31202132.74,11677.59124,1937.1,21773.10674,82998.59344,2167756.49,0.28539279720130883,0.27149516449036815,0.3807543809356054,-0.16780842493825732,0.1809718016361189,0.40524694206797846,-0.13807742802155681
Romania,2014,103.0,15162317.38,11433.21059,2448.865,31248.43343,8199.367942,918292.0428,-0.14010931915862573,0.1961357886289581,-0.032004082672125365,-0.06915320438385458,-0.031116463643816913,-0.0028859104804501803,-0.030214696880973814
Croatia,2014,91.0,2521583.192,963.8554237,149.011,7089.612567,1203.410106,197455.1302,-0.5586177059327952,-1.0140978140041015,0.10121252270020091,-0.014100244604467259,0.019229174420972904,-0.012985306707861686,-0.02980616037002988
Slovenia,2014,89.0,947959.8959,275.5302022,88.709,3845.679827,4395.717754,66927.82036,-0.5905728959958231,-1.2165790889974397,0.12282950441208822,0.0016741446565862606,0.01669861718775769,0.02084504751307212,-0.03309409836579118
Bosnia and Herzegovina,2014,91.0,1263135.546,1212.117432,171.754,1063.729419,1279.368012,77926.06399,-0.5935749670535807,-1.0126208808747765,0.09417042014755068,0.013728740194305573,0.03470534104689315,0.021069233977881217,-0.02270758803756658
North Macedonia,2014,91.0,1201624.222,599.3139452,128.105,742.178401,2153.46185,37229.26151,-0.6026980246803475,-1.0133092599434805,0.1130685236149718,0.014115798269789455,0.031274546461132126,0.02282803157631338,-0.019968478008218618
Montenegro,2014,103.0,153557.9508,35.45745353,12.319,422.060476,5.168841019,7457.65521,-0.6007587833692717,0.19798755678862331,0.1690777156039277,0.009397230786632163,0.018127375161840473,0.003644466630201975,-0.022416484853229234
Serbia,2014,103.0,6392372.819,2904.811164,625.103,7196.627553,16743.84359,322888.4609,-0.4144660103722233,0.19257214211184712,0.19895384329549126,-0.022664678727072972,0.01887959146810603,0.08896152892498844,-0.03658340342475318
Estonia,2014,92.0,936674.5979,686.8529535,21.97,2580.95078,858.7930315,93547.16615,-0.5959917488958528,-0.9121964734232181,0.10822950504819287,0.0028415644933505483,0.02773163777428441,0.006563546044380407,-0.028263675775137706
Latvia,2014,82.0,1472917.858,1276.87046,76.42,5264.347326,2317.971206,115323.8709,-0.5914874875139086,-1.9217155132297128,0.056418820156164916,-0.0021569167897950883,0.023464553401674308,0.01449964933216606,-0.031527571928802
Lithuania,2014,87.0,3135204.62,2437.802068,149.9,5278.074705,4909.869359,300753.8912,-0.532576684538678,-1.4175042434263445,0.06818038780252804,-0.012490677618099336,0.04460404157588155,0.029549312313037857,-0.040635293744760964
Finland,2014,99.0,3277978.677,2237.293703,103.664,22472.85821,6538.916144,251345.1134,-0.4440515560353663,-0.21007494366264998,0.1370693879258353,-0.07900602296981629,-0.07415208503872692,-0.023278869878718758,-0.05785039165550557
Iceland,2014,94.0,205477.1589,286.0920154,8.039,2071.196423,464.6710094,25197.4743,-0.6088906949316233,-0.7103432113649738,0.1239034924429189,0.007036786246426555,0.01849373190047238,0.005493550058472474,-0.02658356396585803
Norway,2014,96.0,8409143.199,827.7561988,58.916,24114.18787,3817.72556,212373.7227,-0.448804625706641,-0.5141469553053346,0.14865921396276993,-0.09472940989935365,-0.06627660671515871,-0.06551601640604618,-0.0007872333281093336
Sweden,2014,101.0,4764825.46,2625.504128,93.72,48115.17217,6015.233696,310096.4476,-0.332434957268294,-0.01216275372092037,0.13614885461296478,-0.1735860759617821,-0.21430500985277043,-0.11749659590968811,-0.07948746638779358
Greece,2014,94.0,11458711.84,5086.302456,479.886,17581.41318,11270.71731,350136.1222,-0.3689627152864663,-0.7143206349588449,0.08297231892039761,-0.07086327831592919,-0.011208159340499879,0.044470485193842356,0.004806583274688956
Italy,2014,93.0,37953091.29,13433.87313,811.748,180927.6666,46392.07031,1289023.754,0.6568859406046135,-0.850416613810259,0.10015311804422448,-0.7290082343814052,-0.8030122417498664,-0.2922355091216784,-0.10642007307552116
Malta,2014,104.0,127950.3149,14.31402367,5.04,215.250726,95.47095712,5434.143332,-0.5995856921422846,0.2988844558402737,0.17463910205249333,0.009411400859004554,0.01809192272522065,0.004590371607438919,-0.022398442953635522
Portugal,2014,86.0,5875374.935,2553.171262,265.2,17252.28751,7810.41427,213277.6121,-0.47151441102615876,-1.5215077225687659,0.07979472223381869,-0.05440689995073644,-0.03087136771186763,0.009653107941417917,-0.025230472317421666
Spain,2014,96.0,47298559.11,21886.93074,735.909,101365.009,29246.58789,2269379.894,0.5335793423117441,-0.5246683577947274,-0.16333966430535982,-0.5038145426430912,-0.17446000889563074,-0.08392810674521249,0.0010913576705782542
Austria,2014,97.0,6398318.716,1570.749442,198.926,51089.35924,11768.81753,302465.593,-0.3114589291003946,-0.41927035825483755,0.17518200906572656,-0.18401732944992677,-0.22834429907302026,-0.10676506429276994,-0.07645468566394466
Belgium,2014,100.0,9371044.143,891.4302025,56.84,10221.22165,3523.386663,393452.9992,-0.4700507265056847,-0.10851766664260416,0.16553813417905527,-0.05618347984590371,0.03858436391805003,-0.03209519854142949,0.006660796128080984
Luxembourg,2014,90.0,261713.0,70.45339428,3.428,2527.902931,249.8727494,22364.39988,-0.6193847152234858,-1.1141476769321392,0.10938659232172303,0.007346851381051914,0.019638000244052264,0.0010796221968643234,-0.025624576745812744
Denmark,2014,100.0,9686149.581,2569.382574,65.915,32511.75741,3296.584137,463349.7876,-0.36454453358415806,-0.11067612612095437,0.12497211446067362,-0.13548454695395967,-0.0838207858226403,-0.09489612807918914,-0.024860426981387185
France,2014,100.0,61963235.31,20989.57542,742.849,131503.2041,43431.00781,3949625.636,0.9119822428111451,-0.13529500320676355,-0.029553214884802878,-0.6974444298929211,-0.1009291080326109,-0.242766969878654,-0.09351936587534955
Germany,2014,102.0,55065521.64,12701.22344,569.55,171606.1724,32162.21327,3344754.831,0.8408394026477884,0.05819658408037405,0.10655343930170955,-0.8015696859452461,-0.4213483519095139,-0.5146882802497599,-0.1163013512396481
Ireland,2014,95.0,6962086.301,842.8438383,163.64,10895.22967,6194.153786,779392.3252,-0.44626405187182583,-0.6141238516843565,0.15484109745745905,-0.05769282454619887,0.07900327199427994,-0.04198147556485453,-0.061131621530799284
Netherlands,2014,100.0,17584759.02,1293.442227,174.04,57890.93185,5423.553106,556390.7068,-0.22964329905592565,-0.11789243137320184,0.1766635979659336,-0.24099857472985348,-0.19738363385167318,-0.20252241262430795,0.007787845261365769
Switzerland,2014,100.0,4044833.607,543.6127065,154.838,55483.85381,4306.834692,134723.5485,-0.3544404861784898,-0.11524502730575184,0.17084766432302914,-0.18797762697962864,-0.2790016528133043,-0.1691971512770782,-0.07190291753316469
United Kingdom,2014,98.0,29003413.07,7347.167588,382.013,68633.79861,15850.75808,2005472.491,0.09379468160156733,-0.3228726691243306,0.09482979071777058,-0.34312176949548545,-0.049406968158792974,-0.20625684448597906,-0.0693795890405934
Australia,2014,97.0,42740032.29,67549.24717,323.517,108218.7426,16422.93541,2722959.345,1.0145720740350834,-0.38047285401345743,-1.3126578469071268,-0.5529854195632163,-0.19953550988172578,0.391317910565549,-0.11267161307833592
New Zealand,2014,95.0,17231503.95,2511.557822,142.8,15305.78441,3720.443985,987058.6222,-0.35299496581669215,-0.6143944385278469,0.11561670633884309,-0.10384040442954535,0.11297712483829682,-0.07459512958498689,0.013003220958317662
Canada,2014,97.0,44029486.53,42328.34123,305.135,39794.34257,34811.56,4145697.664,0.6923554774193622,-0.39919276565175943,-0.6169198331344502,-0.3617682324736807,0.40064009206407236,0.31603198163724505,-0.17808355133470363
United States,2014,103.0,357753224.4,231660.9239,2235.833333,629435.1219,172831.9191,22358913.06,8.54825763505797,0.16452351040101598,-3.9268612355792456,-3.706157018406991,-0.009661981431280138,0.044485443416693644,-0.18533679111155985
Nigeria,2015,100.0,55085717.25,53818.71206,19285.227,156758.5987,791.3211524,440053.0711,1.1908252626573845,-0.0995794357252673,-0.9966717862141793,0.07366034191497305,-0.8525006628261917,-0.09743490123558084,0.26013013754460623
Benin,2015,100.0,3330950.423,3536.941513,1707.079,967.688685,10.15270541,13295.69891,-0.5214905827523498,-0.1029162426414433,0.08052227329684455,0.06708738682224605,0.013461003620481164,0.02914704741623073,0.006907541743289778
C?te d'Ivoire,2015,100.0,10947129.34,12170.07186,3153.145,7022.752902,399.6819451,155336.1311,-0.32948383696917377,-0.09836157184786372,-0.10828210324625843,0.0781561735461279,0.002114527147078782,0.09339431596573439,0.0521291868652125
Ghana,2015,100.0,11570091.31,7288.536042,3838.281,15491.67716,83.81093198,132917.0758,-0.3393990682850735,-0.10423810004777297,0.007838792603962577,0.07693912776079535,-0.04869967331398735,-0.008402980836798767,0.056527485251793526
Guinea,2015,100.0,3803162.105,5550.361084,2395.221,1662.927143,288.1782751,15466.31951,-0.48153714842856576,-0.10170349949862863,0.03661545990808529,0.08998788103490178,0.004321753813390108,0.04779012675028633,0.009454549524112572
Guinea-Bissau,2015,100.0,465015.0,657.0540926,437.065,182.47892,1.077526513,7909.613019,-0.5925692771156366,-0.10435239462284064,0.1418620183453649,0.02754556780509889,0.019788272329094737,0.009147816367216071,-0.018833081404093576
Liberia,2015,100.0,547522.4154,618.1299531,836.22,481.867458,17.83130314,4918.354629,-0.5846286039946879,-0.10460920928290995,0.1439192506531088,0.04221413688039882,0.015155452813736488,0.003974165172432721,-0.017292060746722786
Sierra Leone,2015,100.0,1682178.557,1705.374103,1342.293,1076.513434,5.174073318,4801.172608,-0.556229872099316,-0.10412606489906456,0.12080527263565513,0.05710876974109615,0.010727269819378896,0.010216487163333033,-0.007123308551471224
Togo,2015,100.0,1287916.345,2119.572974,949.979,587.233207,4.548448192,25131.8442,-0.560681863912494,-0.10348948580069185,0.10958037201295152,0.04353590479140049,0.017351555821184524,0.020156540231709187,-0.013510220053702096
Cameroon,2015,100.0,9374721.817,6914.866416,4535.542,3695.695178,20.70589971,105379.7298,-0.3871887069532202,-0.10256751444108536,0.015226239835880938,0.1513837492185464,0.005740366671319902,0.02499520493269396,0.05432682067941303
Central African Republic,2015,100.0,1401439.698,1019.814704,1233.776,697.161117,2.09172852,21595.53698,-0.566866592148898,-0.10459671910184395,0.13638740004863545,0.054558871944052435,0.015639234674831658,0.0026510741922655275,-0.010671773907685561
Congo DR,2015,100.0,10763634.25,12406.95887,16522.467,6403.534276,121.9491768,38869.19545,-0.10449287256574334,-0.10317268658463219,-0.08396319034118703,0.6136738972252648,-0.10257267172313059,-0.023478673734146957,0.090315766225073
Congo Republic,2015,100.0,627386.2194,516.2798533,606.763,920.048522,41.1325576,3044.540118,-0.5878848325525197,-0.10469404057221124,0.1460064659063659,0.03149155381832377,0.014249421319173953,0.0034940142619429813,-0.01728027035522561
Equatorial Guinea,2015,100.0,83931.45128,95.45024397,160.281,297.090863,10.54600733,148.5962633,-0.6056337721314498,-0.10468705029789098,0.15403967793906084,0.017500503075941955,0.019326185395311186,0.004945910889232812,-0.021877723908476882
Gabon,2015,100.0,478581.3538,305.8077353,163.24,835.531326,84.946933,13459.4304,-0.5979879066745087,-0.10468943940085655,0.14997543255764703,0.014334900116105996,0.018862850483011128,0.004983795972387035,-0.02045115513434192
